"Assured Lives, Males Investigation 1, Duration 00+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In-Force",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.00,82366.50,89169.00,95635.00,99739.00,103199.50,105734.00,108318.50,110967.00,113644.50,117728.50,121475.50,122982.00,122562.00,121655.00,123430.50,125486.50,123770.50,121188.00,118533.50,109759.00,102580.50,120637.00,140073.50,140742.00,136340.50,137088.50,141566.50,144961.00,146904.30,147784.30,148609.20,153403.20,157778.50,160983.10,160265.40,154239.90,158773.90,159870.60,164001.40,161864.40,143507.10,138128.60,133790.00,134574.60,146204.40,152673.20,145926.40,133395.20,141988.40,128505.00,108184.70,82249.70,81449.00,64923.40,61243.20,48888.50,37543.00,26181.50,23831.50
50.00,78045.50,81756.50,87540.50,93614.00,97616.50,101176.50,103915.00,106577.00,109237.00,111592.00,116578.50,120498.00,121241.00,121145.00,120317.00,122154.00,124114.50,122815.00,122163.00,118524.00,106076.50,99555.00,117969.00,140017.50,139676.50,135531.50,137075.00,139430.00,142649.70,144674.60,143225.20,147539.60,152273.10,156066.30,158264.40,152700.20,153451.40,152428.60,159189.20,157995.90,139867.00,138031.40,138035.40,131631.30,130294.10,139178.90,143577.30,135048.90,124811.10,120837.50,121759.20,91223.90,87915.80,69096.80,64046.40,50607.00,39219.50,26735.00,24589.50
51.00,73850.50,77835.50,80392.00,85665.50,91699.50,95687.00,99323.00,102288.00,104869.00,107084.00,110386.50,115548.00,118649.00,119629.00,119473.00,118686.00,120423.50,122665.50,123551.00,121886.50,114255.00,102960.50,96865.50,119204.50,140466.00,138342.00,134972.00,134992.00,137067.80,140103.00,140007.20,142146.20,146176.80,150587.30,153635.20,150738.60,152607.90,148596.40,152368.40,153876.30,137183.30,135708.60,138507.20,136779.20,127840.70,124120.40,130939.40,132943.00,126386.10,106291.90,114395.40,102299.00,97005.20,74664.30,67974.80,52760.50,40642.50,27933.00,25191.50
52.00,70237.50,73728.50,76714.00,78795.00,83964.50,90000.00,94073.50,97657.00,100535.50,102568.50,105641.50,109282.50,113775.00,117021.00,117857.50,117690.50,116973.00,118996.50,123299.00,123143.50,117377.00,110532.50,99573.00,96389.50,117353.00,138021.00,137140.00,132658.50,132601.00,134892.50,135932.90,138713.60,140665.50,144512.30,147908.50,146116.60,150788.20,148453.80,149279.10,147913.20,134009.10,133496.40,136154.70,137396.70,133151.40,122145.90,116967.10,121498.60,124617.20,107956.90,100735.50,96433.20,108608.90,82809.50,73532.20,56477.00,42494.50,29317.00,26678.50
53.00,67638.50,69841.00,72583.50,75157.00,77075.00,82173.00,88214.50,92247.50,95575.00,97985.50,100981.00,104301.50,107227.00,111738.00,114789.00,115700.50,115512.00,114895.50,119060.50,122464.50,118166.50,113297.50,106954.50,98816.50,94882.50,115927.00,137260.00,134531.50,130048.70,130055.60,130401.20,134338.80,137090.90,138809.20,141678.70,140529.60,146063.90,146585.60,148957.10,144817.60,129007.90,130462.20,133577.30,135065.60,133472.90,126673.80,114837.20,108430.90,113859.20,106355.10,102225.80,84844.20,101760.00,93530.70,81616.20,61556.50,45583.50,30744.00,28225.00
54.00,65179.50,66770.00,68179.00,70467.50,72926.00,74932.00,80026.00,85871.50,89659.50,92635.00,95817.00,98926.00,101614.50,104755.00,109103.00,112040.50,112838.00,113073.00,114803.00,117837.00,116987.50,113346.50,109024.50,105338.50,96661.50,92960.50,114357.50,134041.50,131316.10,127167.50,125319.90,128200.90,132097.10,134678.70,135845.10,134762.40,140431.10,141683.90,146829.60,144011.00,125511.70,125038.70,129882.90,132245.90,130704.70,126720.20,118677.10,106008.00,101582.70,97028.90,100480.40,85217.70,89000.30,87590.60,91668.20,68146.50,49751.00,33264.50,29839.00
55.00,60484.50,62221.50,63147.00,63972.50,66144.50,68597.50,70563.00,75378.00,80812.00,84126.50,87785.00,90940.00,93596.00,96538.00,99489.00,103563.50,106281.00,107171.50,109571.50,110789.50,110078.00,109764.50,106772.00,105496.00,101471.00,92554.00,89571.50,109645.50,128576.40,125920.30,120115.50,120973.20,124098.60,127846.80,129837.20,126865.90,132350.10,134112.50,139481.50,139739.10,123049.00,119658.00,122417.80,126657.00,125951.80,122252.70,116822.50,107663.90,97478.60,84953.30,90007.10,82081.90,87746.10,75426.10,84072.50,75006.50,53573.50,35516.50,31439.50
56.00,55687.50,58148.00,59348.00,59908.50,60586.50,62805.00,65336.50,67140.00,71422.00,76252.00,80183.00,83973.00,86590.00,89332.50,92151.00,94986.50,98876.50,101895.00,104837.50,106421.00,104143.00,103843.50,104016.00,103956.00,101936.50,97110.00,89326.00,85726.50,105415.20,123720.20,119256.80,116570.40,117476.10,120236.50,123398.20,121506.50,124869.70,126614.90,132654.80,133252.40,119803.90,118038.50,117593.70,119716.90,120750.40,118119.20,112952.00,106083.00,99129.40,81886.60,79158.20,73949.20,84955.10,75013.30,72547.60,68734.00,59378.00,38520.50,33750.50
57.00,52300.00,54144.50,55882.50,56724.00,57190.00,58003.50,60241.00,62678.00,64068.50,67809.00,73152.00,77282.50,80559.50,83288.00,86011.00,88734.50,91431.50,95229.50,100043.50,102298.50,100472.50,98616.00,99040.50,101505.50,100659.00,98098.50,94140.00,85777.50,82259.10,101609.70,117856.50,115799.40,113294.00,113892.90,116118.20,115680.20,119880.80,119696.90,125536.90,126997.40,114628.70,115510.90,116444.70,115701.20,114623.20,113703.70,109658.10,103346.90,98558.30,83884.60,77056.40,65679.10,77151.40,73862.70,73246.70,59996.00,55422.50,43777.50,37575.50
58.00,49902.00,50657.50,51924.50,53324.50,53983.00,54559.00,55393.00,57479.00,59535.00,60610.50,64885.00,70250.00,73821.50,77245.00,79986.50,82494.50,84990.50,87609.00,93108.00,97248.00,96282.50,94742.00,93445.50,95981.50,97767.50,96154.50,94471.50,90211.50,82272.40,78929.50,96273.80,114161.30,112161.70,109421.00,109568.70,108393.20,113829.20,114691.70,118857.60,120252.70,109073.90,110357.10,113572.70,114224.80,110316.90,107577.60,105321.70,100150.70,95973.90,83110.70,78864.20,63816.00,68236.20,67241.80,72292.90,61164.00,48582.00,41309.50,43196.50
59.00,46897.50,47596.00,47796.00,48586.00,49789.00,50634.50,51257.00,51961.50,53653.00,55260.50,56716.50,61024.50,65848.50,69476.00,72703.00,75294.00,77798.00,80382.00,84498.00,89051.50,90078.00,89618.00,88643.50,89074.00,90831.00,92019.50,91290.50,89217.00,85194.90,77654.40,73737.50,92357.90,109285.00,106920.40,103997.40,101225.40,105629.50,107624.30,112073.20,111733.20,101694.20,103725.20,107061.10,110071.90,107666.60,102352.10,98527.90,95164.90,92257.20,80217.70,77587.40,64687.20,65485.50,59324.60,65052.60,59696.50,48853.00,35876.50,40544.00
60.00,38941.00,39872.50,39975.50,39768.50,40260.50,41316.50,41959.00,42065.00,42139.50,43042.00,44291.00,45454.50,48726.50,52927.50,55922.00,58395.50,60531.00,62916.00,66622.50,69734.50,70959.50,72068.00,71965.00,72846.00,73291.00,74709.50,76458.00,75513.00,74073.70,71155.70,64159.10,62545.60,79024.60,93562.30,91122.60,86355.60,88433.10,89632.40,95042.90,95828.60,85507.90,87564.20,91008.50,94165.90,93844.60,90676.80,84961.90,80430.00,79115.90,69970.10,67598.70,57301.70,59950.40,51818.20,51585.40,48115.50,42490.00,31669.50,30744.50
61.00,33523.00,34167.50,34835.50,34535.50,34225.50,34736.50,35723.00,36130.50,35867.00,35625.50,36604.50,37694.00,38446.00,41444.00,45075.50,47596.50,49904.00,52089.50,55467.50,58509.50,59429.00,61110.50,62205.50,63601.00,63670.00,63528.50,65307.50,66773.50,66484.70,65457.20,62119.10,57343.10,55856.30,70225.30,82880.70,79225.90,78660.20,78191.30,82063.90,83902.70,75669.40,76518.40,79378.70,82904.50,83042.70,81504.90,77302.60,71409.20,69130.10,62115.40,60855.10,51234.90,54323.30,48951.70,46381.60,39381.00,35194.00,28565.00,28519.00
62.00,30579.50,31090.00,31436.50,31760.00,31478.50,31340.50,31991.50,32770.00,32871.50,32380.00,32485.50,33540.00,34364.00,35235.50,38153.00,41533.00,43915.00,46175.50,49332.50,52071.00,53016.50,54363.50,55867.50,58123.50,59049.00,58688.00,59051.50,60716.00,62254.90,62095.50,60270.60,58496.40,54059.30,52401.80,65590.60,75740.60,75484.10,73089.40,75294.40,76216.70,69476.30,70907.10,72608.30,75856.10,76610.20,75706.10,73207.60,68478.40,64813.20,57374.20,56964.90,48584.30,51377.50,47544.20,46736.10,37862.50,30818.00,25537.50,27905.50
63.00,27705.50,28362.00,28613.50,28688.50,28934.50,28815.00,28800.00,29330.50,29880.50,29722.00,29492.50,29707.50,30644.00,31625.00,32578.50,35159.50,38213.00,40641.50,43788.00,46308.00,47321.00,48663.50,49955.00,52393.00,54081.50,54656.50,54745.00,54922.00,56618.20,58226.60,57312.50,56928.90,55112.80,50667.40,48929.50,59704.60,72320.40,70280.10,70697.40,69773.70,62996.20,65278.70,67213.60,69506.60,70312.90,69984.20,68017.20,64803.90,62241.20,53919.40,52654.40,45568.90,49070.60,45377.20,45641.60,38376.50,29743.00,22670.00,25310.50
64.00,25024.00,25371.50,25734.00,25649.50,25669.50,26032.00,25919.50,25892.00,26136.00,26313.50,26470.00,26403.00,26546.00,27585.50,28538.00,29400.00,31839.00,34797.50,37744.00,40318.00,41249.00,42475.50,43536.50,45373.50,47122.50,48373.00,49456.50,49435.00,49549.90,51251.50,52122.00,52471.00,51835.50,50035.50,45726.00,43045.60,55706.30,65389.10,64384.40,61026.60,54746.10,57174.90,59677.40,62237.40,62315.60,62189.40,60970.80,58360.40,57237.00,50112.10,48047.10,40853.90,44522.50,42029.40,42486.10,36473.50,29305.00,21381.50,21834.50
65.00,20130.00,20230.50,20023.00,19908.50,19663.00,19536.00,19616.50,19215.50,18691.50,18325.00,18347.50,18213.00,17777.50,17883.50,18512.50,18822.00,19064.00,20515.50,22444.50,23588.00,23825.00,24227.00,24535.50,26145.50,27207.50,27831.50,28669.50,28638.00,28365.80,28329.00,28711.10,29748.00,29500.50,29065.00,27756.30,24383.60,24722.60,31324.80,38029.10,36534.70,31802.10,32483.40,33467.20,36316.60,36964.50,36757.50,36569.90,35535.00,35173.40,30886.70,30404.20,26479.40,28715.90,27523.00,28106.20,23947.00,19104.00,14088.50,13992.00
66.00,16609.00,16411.50,16109.00,15706.00,15452.50,15066.50,14903.50,14730.50,14238.00,13767.00,13502.50,13439.00,13148.50,12847.50,12921.00,13239.00,13385.00,13519.00,14566.50,15599.50,15561.50,15791.00,15764.00,16062.00,16385.50,16651.50,16993.00,17025.00,17076.50,16618.30,15921.10,16510.60,16893.50,16839.00,16638.60,15692.30,14970.60,14488.90,18873.10,22513.20,19793.70,19591.20,19970.30,21856.30,22882.70,23301.40,22995.40,22801.60,23127.90,20096.60,20314.90,18500.20,19499.80,18389.20,19082.60,16685.00,13141.50,9596.50,10320.00
67.00,14914.00,14721.50,14317.00,13901.50,13483.00,13231.50,12932.50,12703.00,12410.00,11850.00,11623.00,11451.00,11285.00,11178.00,11009.00,10978.50,11226.50,11366.00,11639.00,12380.00,12660.50,12940.50,12970.50,13071.00,13165.50,13419.50,13758.50,13785.50,13803.30,13805.90,13364.10,13320.70,13642.40,14003.90,13927.40,13478.20,13572.70,12562.90,12899.20,16334.70,17329.70,17104.40,16823.00,18231.40,19130.80,19644.00,19650.40,19133.90,19590.90,17337.40,17425.70,16325.10,17196.20,16122.40,16510.50,14636.00,11705.50,8625.00,9440.00
68.00,13308.00,13417.00,13058.00,12588.00,12244.00,11870.50,11586.00,11346.50,11014.50,10658.00,10348.00,10179.50,10026.00,9980.50,9963.00,9717.00,9664.50,9904.00,10092.50,10193.50,10533.00,10990.00,11066.50,11380.00,11325.50,11429.00,11757.50,11880.00,11933.30,11965.40,11843.90,11847.70,11673.50,11944.30,12296.90,12085.20,12398.20,12204.90,11915.60,11701.20,13255.20,15776.40,15479.20,16172.20,16685.10,17143.60,17262.60,16833.20,16932.60,15195.30,15570.40,14699.70,15487.00,14818.10,15066.80,13303.00,10861.50,8120.50,8880.50
69.00,12046.50,12027.50,11970.50,11547.50,11062.50,10747.50,10438.50,10271.50,9975.50,9632.50,9447.50,9204.00,8999.50,8932.50,8942.50,8861.50,8677.00,8620.50,8922.00,9017.00,8760.50,9218.00,9533.50,9784.00,9987.00,9931.00,10023.50,10290.50,10449.60,10567.80,10501.60,10733.60,10622.60,10428.50,10698.90,10842.40,11302.50,11328.10,11675.10,10911.70,9565.90,12110.60,14532.20,15140.40,14928.00,15064.30,15270.20,14978.10,15059.70,13280.70,13791.20,13468.60,13875.60,13537.60,14090.20,12386.50,9966.00,7653.00,8443.50
70.00,10651.50,10712.00,10635.00,10452.00,10023.00,9586.00,9388.00,9132.00,8799.00,8545.00,8403.50,8261.00,8043.50,7931.50,7914.00,7845.00,7660.00,7458.00,7471.50,7672.00,7488.00,7427.50,7788.00,8240.50,8364.00,8527.00,8495.50,8550.00,8810.10,9073.50,9110.00,9264.50,9386.00,9336.20,9236.40,9251.40,9915.60,10116.40,10745.00,10599.70,8853.10,8614.00,10963.40,13963.50,13884.20,13367.90,13301.40,13194.20,13292.20,11715.40,12006.20,11964.80,12450.90,12158.90,12826.00,11613.00,9159.00,7017.00,7887.50
71.00,9633.00,9650.50,9632.50,9433.00,9228.00,8897.50,8598.00,8317.50,8001.50,7712.50,7569.50,7514.50,7338.00,7203.50,7104.50,7031.00,6946.50,6780.50,6639.00,6639.50,6572.50,6608.50,6462.00,6906.50,7261.50,7291.50,7452.50,7368.00,7514.30,7862.50,7924.60,8216.70,8304.00,8427.20,8427.30,8120.80,8612.10,9020.20,9775.20,9931.00,8673.20,8079.40,7908.40,10713.30,12947.40,12561.30,11925.20,11561.00,11836.90,10458.30,10704.10,10559.70,11104.60,11006.60,11613.30,10703.50,8669.50,6569.50,7258.50
72.00,8966.00,8870.50,8819.50,8699.00,8469.50,8304.50,8032.50,7781.00,7474.50,7171.50,7034.00,6954.50,6779.50,6681.50,6589.00,6453.50,6390.50,6325.50,6232.50,6086.50,5809.50,5854.50,5836.00,5902.00,6243.50,6418.50,6555.50,6741.00,6704.40,6868.30,7092.40,7381.60,7570.50,7694.20,7818.10,7587.40,7746.90,8044.50,8915.10,9275.00,8335.70,8240.20,7639.40,7876.70,10119.50,12004.80,11514.90,10555.30,10606.30,9527.60,9810.80,9669.70,9982.00,10009.40,10792.00,9960.00,8153.00,6376.50,6962.00
73.00,8396.00,8338.00,8140.00,7964.00,7790.50,7627.50,7509.00,7266.50,6971.50,6693.50,6553.50,6415.50,6252.00,6153.00,6128.50,5994.50,5870.00,5792.00,5787.50,5694.50,5376.00,5242.50,5242.50,5326.00,5311.00,5673.00,5873.50,6011.50,6186.80,6130.20,6243.80,6610.70,6839.60,7019.70,7162.20,7114.20,7358.10,7326.60,8066.00,8486.20,7668.70,7884.10,7777.20,7610.40,7399.40,9295.30,10960.00,10197.00,9653.40,8517.20,8990.00,8929.90,9199.20,9227.20,9895.40,9244.50,7693.00,6070.50,6796.50
74.00,7673.50,7746.00,7607.50,7334.50,7129.00,6987.50,6924.50,6832.00,6567.00,6294.50,6115.50,5977.50,5830.00,5691.00,5653.50,5597.50,5439.50,5288.00,5322.00,5313.50,5058.50,4836.50,4668.50,4843.50,4874.00,4826.50,5102.00,5274.00,5428.30,5647.90,5590.80,5772.30,6125.60,6341.30,6546.50,6476.40,6811.80,6874.90,7311.50,7644.60,7044.40,7271.90,7443.30,7674.60,7142.30,6789.50,8471.70,9714.20,9274.20,7682.60,8035.20,8250.90,8450.00,8450.40,9073.20,8471.50,7102.00,5737.00,6459.00
75.00,6978.50,7006.50,6995.50,6825.50,6524.00,6297.50,6226.00,6184.00,6089.00,5847.50,5658.50,5531.50,5348.50,5214.50,5149.00,5067.50,4976.50,4828.50,4754.00,4734.00,4550.00,4456.00,4199.00,4180.00,4311.00,4327.50,4294.00,4508.50,4704.30,4861.30,5038.90,5080.40,5206.90,5558.00,5832.10,5839.50,6116.60,6295.40,6741.90,6769.00,6199.20,6596.50,6751.70,7164.20,7003.60,6380.10,6060.90,7443.70,8781.20,7364.40,7126.20,7272.90,7578.90,7487.10,7894.30,7489.00,6192.50,5144.00,5981.50
76.00,6139.50,6418.00,6363.50,6200.50,6045.00,5817.00,5697.50,5645.50,5589.50,5499.50,5372.00,5197.50,4962.00,4892.50,4736.00,4630.00,4546.50,4438.50,4382.00,4322.50,4127.00,4076.50,3883.00,3772.50,3743.50,3835.50,3882.50,3818.00,4007.80,4224.90,4340.90,4594.60,4619.50,4753.70,5041.10,5149.80,5447.60,5598.60,6224.60,6291.80,5465.40,5849.70,6100.00,6562.10,6567.40,6305.50,5717.40,5361.20,6647.20,6893.40,6815.60,6612.20,6650.40,6875.80,7104.20,6641.50,5615.00,4618.50,5382.00
77.00,5397.50,5672.00,5875.50,5730.00,5584.00,5413.50,5276.00,5147.50,5116.00,5066.50,5068.00,4944.00,4666.50,4493.50,4410.50,4289.50,4155.00,4066.50,4012.50,3968.00,3802.50,3750.00,3629.50,3545.50,3406.00,3335.00,3451.50,3449.50,3483.30,3628.60,3746.00,3950.00,4171.10,4199.70,4346.10,4471.70,4838.40,4994.60,5553.90,5807.20,5036.60,5216.10,5462.70,5919.60,6093.50,5999.80,5683.40,5060.90,4823.90,5285.90,6452.00,6331.90,6019.20,6202.40,6701.70,6136.50,5155.50,4329.50,4900.00
78.00,4822.50,4875.00,5149.50,5235.50,5030.00,4958.00,4895.50,4724.00,4661.50,4608.50,4631.50,4645.00,4410.00,4219.50,4042.00,3954.00,3825.00,3704.00,3685.50,3637.50,3505.50,3409.50,3298.00,3249.50,3150.50,3036.50,2978.00,3063.00,3176.70,3179.20,3251.00,3432.70,3552.70,3771.20,3788.60,3864.50,4242.40,4415.80,5015.80,5149.20,4680.40,4832.70,4874.20,5289.30,5493.60,5587.60,5456.60,5085.60,4516.70,3841.40,4936.20,5952.60,5770.70,5609.40,6036.10,5813.50,4819.00,3996.00,4586.50
79.00,4380.50,4332.50,4348.50,4528.50,4602.00,4362.50,4378.00,4378.50,4245.50,4176.50,4174.50,4137.00,4053.50,3978.50,3764.00,3639.50,3530.50,3411.00,3331.00,3334.00,3172.00,3111.50,2971.00,2974.00,2871.50,2793.00,2724.00,2657.50,2719.50,2833.80,2838.10,2959.10,3085.70,3234.00,3405.70,3385.70,3600.90,3808.40,4416.10,4669.40,4149.90,4438.90,4480.30,4664.70,4835.10,4971.20,5051.60,4858.30,4566.70,3615.40,3563.40,4622.90,5372.60,5392.10,5490.60,5231.00,4538.00,3791.50,4160.50
80.00,3766.00,3714.50,3638.00,3607.50,3808.00,3852.00,3730.50,3735.00,3688.50,3546.50,3539.00,3572.50,3515.50,3479.50,3384.50,3226.00,3111.00,3040.00,2928.50,2868.00,2774.00,2744.50,2643.00,2562.50,2570.00,2497.00,2364.00,2285.50,2282.70,2367.40,2403.30,2485.10,2580.90,2706.90,2819.10,2800.60,2996.10,3132.90,3609.40,3830.20,3624.40,3792.60,3921.90,4027.60,4034.20,4124.10,4163.10,4221.30,4061.20,3337.40,3204.10,3131.10,3939.30,4936.90,5032.20,4587.00,3977.00,3445.00,3830.50
81.00,3168.50,3295.50,3289.00,3126.00,3124.00,3219.00,3332.00,3264.00,3232.00,3162.50,3092.00,3096.00,3125.00,3064.00,2986.00,2880.50,2741.50,2662.00,2658.50,2607.00,2445.50,2367.50,2329.00,2332.50,2278.00,2234.00,2187.50,2086.00,2066.20,1988.90,2026.60,2099.10,2160.00,2284.40,2395.30,2334.60,2560.30,2640.60,3018.60,3170.60,3027.90,3334.10,3450.50,3531.20,3491.60,3510.40,3580.60,3639.30,3605.40,3117.40,3215.40,2891.70,2814.80,3768.60,4687.10,4342.50,3596.00,3131.00,3561.00
82.00,2649.50,2693.50,2864.00,2795.00,2669.50,2688.00,2782.50,2854.00,2823.50,2784.00,2752.50,2710.50,2718.00,2726.00,2717.00,2612.00,2518.50,2405.00,2383.00,2342.00,2199.50,2105.00,2050.00,2044.50,2045.50,1983.00,1975.00,1914.00,1817.60,1787.90,1738.50,1793.60,1856.60,1913.40,2020.10,2009.60,2128.90,2248.10,2565.70,2683.10,2577.20,2786.90,3010.80,3110.40,3106.20,3073.40,3031.70,3149.00,3139.90,2798.60,2942.40,2796.30,2589.90,2707.80,3601.90,4062.50,3429.00,2881.00,3253.00
83.00,2255.50,2262.50,2313.00,2403.00,2302.00,2188.50,2271.50,2346.00,2416.50,2416.50,2388.00,2407.00,2338.00,2347.00,2339.50,2309.50,2288.50,2199.50,2124.00,2058.00,1972.00,1903.00,1813.50,1792.50,1771.00,1767.00,1732.00,1704.00,1659.00,1582.50,1547.70,1543.80,1589.40,1652.60,1685.40,1707.00,1843.00,1857.70,2168.30,2300.10,2157.00,2350.40,2528.10,2766.60,2764.60,2730.60,2662.10,2635.40,2693.60,2457.90,2666.60,2605.40,2478.40,2494.40,2601.00,3109.00,3191.50,2725.00,2936.50
84.00,1963.50,1939.00,1941.50,1947.50,1984.00,1937.50,1873.50,1930.50,1991.50,2052.00,2086.00,2054.50,2009.00,1998.50,2003.00,1982.50,1973.00,1918.50,1911.00,1823.00,1709.50,1671.00,1630.00,1547.00,1512.00,1528.50,1519.50,1461.50,1431.70,1404.40,1320.70,1301.30,1321.10,1364.40,1383.10,1355.00,1491.30,1531.40,1752.60,1873.80,1739.80,1892.10,2039.70,2260.60,2341.40,2344.40,2293.70,2242.40,2192.80,2068.00,2291.10,2263.60,2224.60,2356.60,2350.10,2203.00,2419.50,2579.00,2745.00
85.00,1665.50,1645.50,1625.50,1590.50,1583.00,1618.50,1609.50,1569.00,1634.00,1661.00,1705.50,1761.00,1719.00,1652.50,1656.50,1670.00,1590.00,1615.50,1641.00,1602.50,1494.00,1408.00,1368.50,1374.00,1290.00,1256.00,1241.00,1245.50,1218.00,1159.10,1129.00,1108.60,1183.30,1162.80,1095.30,1067.80,1158.50,1188.80,1386.30,1436.00,1378.10,1466.30,1558.10,1737.60,1790.90,1845.40,1827.40,1803.80,1762.80,1651.50,1806.30,1802.60,1888.60,2060.80,2147.60,1941.00,1672.50,1853.00,2379.00
86.00,1353.00,1382.50,1342.50,1272.50,1259.00,1267.50,1347.00,1323.50,1310.50,1310.50,1350.00,1412.00,1457.50,1419.00,1414.00,1380.00,1366.00,1328.00,1364.00,1383.00,1314.00,1262.00,1170.00,1141.50,1110.50,1045.50,1041.50,1045.50,1028.50,980.70,925.70,941.50,983.80,983.30,931.00,856.80,926.80,971.00,1116.30,1163.20,1094.90,1143.90,1256.30,1320.70,1398.40,1443.50,1477.10,1465.30,1497.00,1369.00,1445.30,1448.80,1561.00,1813.50,1919.00,1840.50,1550.50,1298.50,1791.50
87.00,1077.00,1093.00,1135.50,1067.50,1022.50,987.50,1055.00,1075.50,1060.50,1046.00,1060.00,1102.50,1138.00,1204.00,1159.50,1164.00,1112.00,1064.50,1078.50,1093.50,1113.50,1107.50,1017.50,948.50,935.00,915.00,855.50,856.50,888.40,851.90,804.00,757.80,809.10,833.40,776.00,741.30,743.30,764.30,920.80,940.00,904.40,918.60,977.40,1077.60,1114.90,1166.10,1204.00,1257.30,1267.80,1211.50,1256.50,1193.00,1299.50,1547.80,1697.80,1622.50,1453.00,1178.50,1283.50
88.00,848.50,884.00,886.00,896.00,827.00,760.00,775.50,823.00,840.50,825.00,830.00,851.00,861.50,930.50,985.00,928.50,909.50,892.50,883.50,872.50,881.00,911.50,861.50,786.50,755.00,740.00,750.00,693.00,682.30,734.60,694.60,653.50,659.60,680.90,641.00,605.00,624.60,626.80,736.00,801.80,739.00,767.10,808.20,869.70,872.90,906.40,941.80,979.80,1048.50,976.80,1061.80,1012.30,1053.80,1311.30,1468.50,1482.00,1296.50,1099.00,1155.00
89.00,632.50,649.00,652.50,670.00,691.50,625.50,589.50,610.00,663.00,645.00,649.50,640.50,664.00,658.00,708.00,753.00,736.00,703.50,707.50,700.50,683.00,706.50,706.50,683.50,636.50,602.50,585.50,595.00,576.20,556.60,570.90,578.30,581.00,534.30,532.50,501.30,523.80,495.80,566.00,603.00,600.00,603.60,645.70,709.40,719.50,713.60,734.30,766.80,801.80,790.50,876.30,847.30,877.00,1073.50,1186.50,1257.00,1169.50,992.00,1043.50
90.00,472.50,491.50,501.50,491.00,509.50,504.00,482.00,461.00,486.50,504.50,504.00,513.00,478.50,486.50,503.50,524.50,575.50,558.00,536.00,558.50,537.00,535.50,535.50,543.00,538.00,498.50,490.50,460.00,470.70,453.90,437.50,449.50,503.00,463.00,403.00,410.50,422.10,415.40,471.60,453.00,461.50,489.10,488.10,538.30,554.70,582.80,588.60,601.80,608.00,582.80,690.50,686.50,742.30,910.50,966.50,995.50,962.50,862.50,900.50
91.00,359.50,352.50,389.00,359.50,345.50,381.50,396.00,375.50,352.50,354.50,375.00,387.00,377.50,381.50,376.50,388.50,437.00,453.50,429.50,407.50,418.00,417.50,413.50,428.00,434.50,411.50,411.50,376.50,348.60,369.60,371.50,353.50,384.30,403.00,356.80,305.80,317.80,321.30,362.40,362.60,320.00,341.50,381.00,423.80,444.30,451.10,449.30,446.30,460.00,452.80,495.50,531.30,573.50,767.30,813.80,807.00,772.00,721.00,789.50
92.00,270.00,259.00,258.00,270.50,256.50,263.00,281.50,302.50,297.50,245.00,254.00,260.50,268.50,262.50,250.50,265.00,270.00,306.50,339.50,304.50,294.00,324.50,335.00,297.00,326.50,330.00,333.50,313.50,284.60,248.30,292.40,306.50,304.00,298.50,294.00,247.00,254.30,257.30,271.60,287.10,254.80,240.30,275.50,311.50,329.50,348.50,339.50,342.50,358.50,345.30,400.00,396.50,433.00,606.00,692.50,686.00,635.50,577.50,655.00
93.00,189.00,180.50,192.50,183.00,179.00,163.50,178.50,194.50,207.00,190.50,187.00,193.00,188.00,204.50,191.50,182.50,184.50,186.00,228.00,261.00,221.50,216.50,237.00,233.50,213.50,235.00,241.50,260.50,236.50,208.80,182.30,205.30,232.30,208.00,219.30,204.80,202.00,190.30,235.50,221.10,194.80,193.30,195.50,232.50,246.80,244.50,270.50,273.30,278.50,267.50,288.30,299.50,337.30,488.50,556.50,587.50,520.50,458.00,511.00
94.00,130.50,123.50,124.50,122.50,120.00,122.00,122.00,124.00,140.50,144.00,130.50,134.00,138.50,150.50,144.50,134.50,131.50,137.00,136.50,163.00,175.00,157.50,146.00,180.00,164.00,166.50,172.50,180.00,173.80,167.80,142.40,135.30,169.30,165.30,151.30,152.80,173.80,157.30,167.30,179.00,170.00,163.50,162.00,165.50,182.50,197.30,193.50,214.00,217.50,193.50,211.00,206.50,236.50,365.50,431.00,439.00,440.00,390.50,413.00
95.00,81.00,92.50,96.00,82.50,69.50,78.50,98.00,87.00,83.00,93.50,104.00,100.50,90.00,88.00,83.50,106.50,84.00,86.00,98.00,91.00,115.50,125.50,107.00,125.50,137.50,124.50,128.50,137.00,138.90,115.00,108.50,103.60,112.10,132.50,122.50,108.80,123.30,133.00,128.30,125.30,137.50,128.80,131.00,135.30,133.00,138.50,142.30,155.80,161.30,165.50,162.80,158.30,168.50,285.30,324.30,341.00,337.50,314.50,324.00
